280018,005-012914-306195,NULL,-104.83975585,39.68471691,12914, ,East, ,Mexico,Avenue, ,NULL, ,12914 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C74CC4D8FBE355AC0F8BBBFCDA4D74340
280019,005-001781-306196,NULL,-104.79554060,39.68453158,1781, ,South, ,Naples,Street, ,NULL, ,1781 South Naples Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5C472423EA325AC0F0FF0DBB9ED74340
280020,005-015714-306197,NULL,-104.80517785,39.68454028,15714, ,East, ,Colorado,Avenue, ,NULL, ,15714 East Colorado Avenue ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2802A90888335AC090491A049FD74340
280021,005-001780-306198,NULL,-104.79589667,39.68453013,1780, ,South, ,Norfolk,Street, ,NULL, ,1780 South Norfolk Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE8CA90F8EF325AC08871E8AE9ED74340
280022,005-001843-306199,NULL,-104.77912457,39.68440827,1843, ,South, ,Uravan,Street, ,NULL, ,1843 South Uravan Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA048522DDD315AC00816ACB09AD74340
280023,005-001859-306200,NULL,-104.56053401,39.68206926,1859, ,South, ,Ulm,Street, ,NULL, ,1859 South Ulm Street ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB84F0ACADF235AC0D0F2AA0B4ED74340
280024,005-001880-306201,NULL,-104.55109641,39.68194495,1880, ,South, ,Ulm,Street, ,NULL, ,1880 South Ulm Street ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4466DF2945235AC0D084D6F849D74340
280025,005-001773-306202,NULL,-104.85004481,39.68483314,1773, ,South, ,Oswego,Street, ,NULL, ,1773 South Oswego Street ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC48C552267365AC038C2C19CA8D74340
280026,005-001789-306203,NULL,-104.79645636,39.68452785,1789, ,South, ,Norfolk,Street, ,NULL, ,1789 South Norfolk Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE8CB1924F9325AC0889FCE9B9ED74340
280027,005-001800-306204,NULL,-104.80867532,39.68424258,1800, ,South, ,Chambers,Road, ,NULL, ,1800 South Chambers Road ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C80572456C1335AC04085C34295D74340
280028,005-001757-306205,NULL,-104.86421597,39.68485933,1757, ,South, ,Iola,Street, ,NULL, ,1757 South Iola Street ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCC2D83504F375AC000F27C78A9D74340
280029,005-012006-306206,NULL,-104.84905885,39.68473198,12006, ,East, ,Montana,Place, ,NULL, ,12006 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA8A6F3FA56365AC058C1304CA5D74340
280030,005-018960-306207,NULL,-104.76666378,39.68427348,18960, ,East, ,Montana,Drive, ,NULL, ,18960 East Montana Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C6862F30411315AC06078F44596D74340
280031,005-015682-306208,NULL,-104.80543057,39.68452344,15682, ,East, ,Colorado,Avenue, ,NULL, ,15682 East Colorado Avenue ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CAC1DA62C8C335AC020C7C9769ED74340
280032,005-019417-306209,NULL,-104.76176912,39.68424411,19417, ,East, ,Colorado,Drive, ,NULL, ,19417 East Colorado Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C484D43D3C0305AC0300EA64F95D74340
280033,005-001821-306210,NULL,-104.76023655,39.68423778,1821, ,South, ,Flanders,Way, ,NULL, ,1821 South Flanders Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C140436B7A7305AC05830881A95D74340
280034,005-001809-306211,NULL,-104.77345596,39.68434084,1809, ,South, ,Yampa,Way, ,NULL, ,1809 South Yampa Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE86B6F4D80315AC088DA0F7B98D74340
280035,005-001796-306212,NULL,-104.79773754,39.68451937,1796, ,South, ,Memphis,Street, ,NULL, ,1796 South Memphis Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C380DBE210E335AC07839A1549ED74340
280036,005-001781-306213,NULL,-104.80064363,39.68446829,1781, ,South, ,Laredo,Street, ,NULL, ,1781 South Laredo Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C14DFCABE3D335AC040E825A89CD74340
280037,005-017776-306214,NULL,-104.78015460,39.68437189,17776, ,East, ,Colorado,Drive, ,NULL, ,17776 East Colorado Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7C5A910DEE315AC010ED827F99D74340
280038,005-001786-306215,NULL,-104.78618646,39.68448391,1786, ,South, ,Quintero,Way, ,NULL, ,1786 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE05700E150325AC0109A2D2B9DD74340
280039,005-018751-306216,NULL,-104.76915274,39.68427868,18751, ,East, ,Colorado,Drive, ,NULL, ,18751 East Colorado Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C90E868CC39315AC0A062937196D74340
280040,005-001796-306217,NULL,-104.75714711,39.68420579,1796, ,South, ,Genoa,Street, ,NULL, ,1796 South Genoa Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C00392B1975305AC098BE270E94D74340
280041,005-001818-306218,NULL,-104.75883101,39.68423590,1818, ,South, ,Fundy,Way, ,NULL, ,1818 South Fundy Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFCC8F0AF90305AC0B0C5C00A95D74340
280042,005-001795-306219,NULL,-104.79827204,39.68451787,1795, ,South, ,Memphis,Street, ,NULL, ,1795 South Memphis Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1C479CE316335AC0C09614489ED74340
280043,005-001794-306220,NULL,-104.79862727,39.68451658,1794, ,South, ,Lewiston,Street, ,NULL, ,1794 South Lewiston Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7C4A89B51C335AC0C055423D9ED74340
280044,005-001830-306221,NULL,-104.78587032,39.68447478,1830, ,South, ,Quintero,Way, ,NULL, ,1830 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7C8702B34B325AC0F8C792DE9CD74340
280045,005-001794-306222,NULL,-104.78652410,39.68447497,1794, ,South, ,Quintero,Way, ,NULL, ,1794 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA4F9306956325AC0D8D539E09CD74340
280046,005-001793-306223,NULL,-104.79916212,39.68451266,1793, ,South, ,Lewiston,Street, ,NULL, ,1793 South Lewiston Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C488CE27825335AC0F09B571C9ED74340
280047,005-001826-306224,NULL,-104.75858533,39.68418707,1826, ,South, ,Fundy,Way, ,NULL, ,1826 South Fundy Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C10BF79A98C305AC09096297193D74340
280048,005-001765-306225,NULL,-104.78812300,39.68447934,1765, ,South, ,Pitkin,Circle, ,NULL, ,1765 South Pitkin Circle ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2CB4759B70325AC0C056E2049DD74340
280049,005-001797-306226,NULL,-104.79735927,39.68448989,1797, ,South, ,Mobile,Street, ,NULL, ,1797 South Mobile Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1CE12BEF07335AC02096665D9DD74340
280050,005-012944-306227,NULL,-104.83952120,39.68466245,12944, ,East, ,Mexico,Avenue, ,NULL, ,12944 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CFCA521B7BA355AC0502FDF04A3D74340
280051,005-015734-306228,NULL,-104.80500380,39.68448594,15734, ,East, ,Colorado,Avenue, ,NULL, ,15734 East Colorado Avenue ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C58E8AD2E85335AC060953D3C9DD74340
280052,005-001740-306229,NULL,-104.90419842,39.68501424,1740, ,South, ,Poplar,Street, ,NULL, ,1740 South Poplar Street ,Denver Co,80224, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4CF80F63DE395AC020A3F78BAED74340
280053,005-001762-306230,NULL,-104.78848548,39.68447467,1762, ,South, ,Pagosa,Way, ,NULL, ,1762 South Pagosa Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9C32C98B76325AC05871B3DD9CD74340
280054,005-001819-306231,NULL,-104.78105676,39.68433475,1819, ,South, ,Truckee,Way, ,NULL, ,1819 South Truckee Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC46C82D5FC315AC02062F54798D74340
280055,005-001845-306232,NULL,-104.77803676,39.68428705,1845, ,South, ,Ventura,Street, ,NULL, ,1845 South Ventura Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC486AD5ACB315AC00844D0B796D74340
280056,005-015672-306233,NULL,-104.80564268,39.68447166,15672, ,East, ,Colorado,Avenue, ,NULL, ,15672 East Colorado Avenue ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44A44FA68F335AC0601B7CC49CD74340
280057,005-018704-306234,NULL,-104.77037722,39.68413627,18704, ,East, ,Utah,Circle, ,NULL, ,18704 East Utah Circle ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4C263EDC4D315AC070AEFAC691D74340
280058,005-001782-306235,NULL,-104.75807214,39.68418995,1782, ,South, ,Genoa,Way, ,NULL, ,1782 South Genoa Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C8079044184305AC008E64B8993D74340
280059,005-012954-306236,NULL,-104.83927624,39.68463764,12954, ,East, ,Mexico,Avenue, ,NULL, ,12954 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C8812B5B3B6355AC01800CD34A2D74340
280060,005-001834-306237,NULL,-104.78567896,39.68442382,1834, ,South, ,Quintero,Way, ,NULL, ,1834 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7CBC699048325AC0B83128339BD74340
280061,005-013056-306238,NULL,-104.83830574,39.68463708,13056, ,East, ,Mexico,Avenue, ,NULL, ,13056 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C54561ECDA6355AC0D8681A30A2D74340
280062,005-013096-306239,NULL,-104.83804911,39.68463778,13096, ,East, ,Mexico,Avenue, ,NULL, ,13096 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C90ADB798A2355AC0A09DEA35A2D74340
280063,005-012016-306240,NULL,-104.84882751,39.68467634,12016, ,East, ,Montana,Place, ,NULL, ,12016 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C08FFA03053365AC0D8C37279A3D74340
280064,005-012026-306241,NULL,-104.84849159,39.68469235,12026, ,East, ,Montana,Place, ,NULL, ,12026 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0459A9AF4D365AC060CCAEFFA3D74340
280065,005-012036-306242,NULL,-104.84824857,39.68469176,12036, ,East, ,Montana,Place, ,NULL, ,12036 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C706359B449365AC0785FC4FAA3D74340
280066,005-012056-306243,NULL,-104.84800236,39.68469038,12056, ,East, ,Montana,Place, ,NULL, ,12056 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF869ABAB45365AC0786F39EFA3D74340
280067,005-012076-306244,NULL,-104.84775102,39.68468899,12076, ,East, ,Montana,Place, ,NULL, ,12076 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB8377A8D41365AC0A89492E3A3D74340
280068,005-012096-306245,NULL,-104.84748753,39.68468795,12096, ,East, ,Montana,Place, ,NULL, ,12096 East Montana Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C685A573C3D365AC09832D9DAA3D74340
280069,005-001751-306246,NULL,-104.78743039,39.68445279,1751, ,South, ,Pitkin,Circle, ,Unit,B,1751 South Pitkin Circle Unit B,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CCC86734265325AC0685A26269CD74340
280070,005-001790-306247,NULL,-104.78633277,39.68442198,1790, ,South, ,Quintero,Way, ,NULL, ,1790 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5095AC4653325AC0C061B2239BD74340
280071,005-001826-306248,NULL,-104.78599167,39.68442061,1826, ,South, ,Quintero,Way, ,NULL, ,1826 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C84B005B04D325AC008E32D189BD74340
280072,005-013006-306249,NULL,-104.83853528,39.68463622,13006, ,East, ,Mexico,Avenue, ,NULL, ,13006 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB841E48FAA355AC0908AD428A2D74340
280073,005-012984-306250,NULL,-104.83901248,39.68463551,12984, ,East, ,Mexico,Avenue, ,NULL, ,12984 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0CC86861B2355AC038DCEE22A2D74340
280074,005-012994-306251,NULL,-104.83876879,39.68463622,12994, ,East, ,Mexico,Avenue, ,NULL, ,12994 East Mexico Avenue ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C84444763AE355AC0908AD428A2D74340
280075,005-001712-306252,NULL,-104.83747692,39.68468324,1712, ,South, ,Uvalda,Street, ,NULL, ,1712 South Uvalda Street ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CDC6AC83899355AC0F0CF4BB3A3D74340
280076,005-001723-306253,NULL,-104.83710140,39.68466354,1723, ,South, ,Wheeling,Way, ,NULL, ,1723 South Wheeling Way ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0009BF1193355AC0A83C080EA3D74340
280077,005-001780-306254,NULL,-104.79141329,39.68441651,1780, ,South, ,Ouray,Court, ,NULL, ,1780 South Ouray Court ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C9CB0EF83A6325AC078A5CFF59AD74340
280078,005-018940-306255,NULL,-104.76685479,39.68418613,18940, ,East, ,Montana,Drive, ,NULL, ,18940 East Montana Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC896172614315AC090113A6993D74340
280079,005-018015-306256,NULL,-104.77704551,39.68424404,18015, ,East, ,Utah,Place, ,NULL, ,18015 East Utah Place ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC862191DBB315AC0F8B2004F95D74340
280080,005-001751-306257,NULL,-104.78750360,39.68441718,1751, ,South, ,Pitkin,Circle, ,Unit,A,1751 South Pitkin Circle Unit A,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C78807A7566325AC018506CFB9AD74340
280081,005-001753-306258,NULL,-104.78739003,39.68440375,1753, ,South, ,Pitkin,Circle, ,Unit,B,1753 South Pitkin Circle Unit B,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB828299964325AC048C1C58A9AD74340
280082,005-015652-306259,NULL,-104.80584119,39.68440629,15652, ,East, ,Colorado,Avenue, ,NULL, ,15652 East Colorado Avenue ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF0E8E8E692335AC0483712A09AD74340
280083,005-001767-306260,NULL,-104.78821981,39.68439345,1767, ,South, ,Pitkin,Circle, ,NULL, ,1767 South Pitkin Circle ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB46D7F3172325AC0203B58349AD74340
280084,005-001832-306261,NULL,-104.78578962,39.68437387,1832, ,South, ,Quintero,Way, ,NULL, ,1832 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE8DB8B604A325AC0D0CB1C9099D74340
280085,005-001796-306262,NULL,-104.78644341,39.68437377,1796, ,South, ,Quintero,Way, ,NULL, ,1796 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CF060BB1655325AC078E6438F99D74340
280086,005-017706-306263,NULL,-104.78139006,39.68426415,17706, ,East, ,Colorado,Drive, ,NULL, ,17706 East Colorado Drive ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2893784B02325AC0A809B9F795D74340
280087,005-001820-306264,NULL,-104.78610766,39.68437035,1820, ,South, ,Quintero,Way, ,NULL, ,1820 South Quintero Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C10EE83964F325AC018CD977299D74340
280088,005-001764-306265,NULL,-104.78844364,39.68439480,1764, ,South, ,Pagosa,Way, ,NULL, ,1764 South Pagosa Way ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C046E54DC75325AC04012B63F9AD74340
280089,005-001750-306266,NULL,-104.90400036,39.68494936,1750, ,South, ,Poplar,Street, ,NULL, ,1750 South Poplar Street ,Denver Co,80224, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C885E5224DB395AC02029AC6BACD74340
280090,005-001798-306267,NULL,-104.79680644,39.68438790,1798, ,South, ,Mobile,Street, ,NULL, ,1798 South Mobile Street ,Aurora Co,80017, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C547B73E0FE325AC0E0FDCD059AD74340
280091,005-011803-306268,NULL,-104.85043570,39.68463692,11803, ,East, ,Colorado,Place, ,NULL, ,11803 East Colorado Place ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB090D9896D365AC0E8CFC22EA2D74340
280092,005-001738-306269,NULL,-104.84009691,39.68457985,1738, ,South, ,Tucson,Street, ,NULL, ,1738 South Tucson Street ,Aurora Co,80012, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C682FD025C4355AC01809F94FA0D74340
